저장소,릴리즈 ID,릴리즈 태그,릴리즈 이름,릴리즈 노트,릴리즈 페이지 URL,초안 여부,프리릴리즈 여부,생성일시,발행일시,작성자 이름,작성자 프로필 URL,대상 브랜치,다운로드 수,에셋 수
daangn/seed-design,206566674,@seed-design/react@0.0.8,@seed-design/react@0.0.8,"### Patch Changes

-   1424700: Notification Badge를 추가합니다.

    -   Tabs의 Notification 슬롯을 Notification Badge로 변경합니다.

-   Updated dependencies [1424700]

-   Updated dependencies [0efeea1]
    -   @seed-design/css@0.0.8
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.8,false,false,2025-03-18T14:03:40Z,2025-03-18T14:03:50Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,206566651,@seed-design/migration-index@0.0.18,@seed-design/migration-index@0.0.18,"### Patch Changes

-   a7e2571: fix color mapping (divider-1, on-gray-overlay-50)
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/migration-index%400.0.18,false,false,2025-03-18T14:03:40Z,2025-03-18T14:03:44Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,206566736,@seed-design/css@0.0.8,@seed-design/css@0.0.8,"### Patch Changes

-   1424700: Notification Badge를 추가합니다.

    -   Tabs의 Notification 슬롯을 Notification Badge로 변경합니다.

-   0efeea1: change help-bubble paddingY, lineHeight
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.8,false,false,2025-03-18T14:03:40Z,2025-03-18T14:04:02Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,206566637,@seed-design/codemod@0.0.18,@seed-design/codemod@0.0.18,"### Patch Changes

-   5ef19b3: feat: remove custom `--reporter` option, add `log` in all transfomers
-   Updated dependencies [a7e2571]
    -   @seed-design/migration-index@0.0.18
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.18,false,false,2025-03-18T14:03:40Z,2025-03-18T14:03:41Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205746390,@seed-design/codemod@0.0.17,@seed-design/codemod@0.0.17,"### Patch Changes

-   93eaaeb: feat: change spawn to execa
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.17,false,false,2025-03-14T03:02:55Z,2025-03-14T03:02:56Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205628818,@seed-design/webpack-plugin@0.0.7,@seed-design/webpack-plugin@0.0.7,"### Patch Changes

-   Updated dependencies [8aca3de]
    -   @seed-design/css@0.0.7
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.7,false,false,2025-03-13T15:54:56Z,2025-03-13T15:55:12Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205624890,@seed-design/webpack-plugin@0.0.6,@seed-design/webpack-plugin@0.0.6,"### Patch Changes

-   Updated dependencies [bf198e8]
-   Updated dependencies [3d66c5b]
-   Updated dependencies [a8d5242]
-   Updated dependencies [ccf3989]
    -   @seed-design/css@0.0.6
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.6,false,false,2025-03-13T15:42:09Z,2025-03-13T15:42:25Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205628792,@seed-design/vite-plugin@0.0.7,@seed-design/vite-plugin@0.0.7,"### Patch Changes

-   Updated dependencies [8aca3de]
    -   @seed-design/css@0.0.7
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.7,false,false,2025-03-13T15:54:56Z,2025-03-13T15:55:06Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205624908,@seed-design/vite-plugin@0.0.6,@seed-design/vite-plugin@0.0.6,"### Patch Changes

-   Updated dependencies [bf198e8]
-   Updated dependencies [3d66c5b]
-   Updated dependencies [a8d5242]
-   Updated dependencies [ccf3989]
    -   @seed-design/css@0.0.6
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.6,false,false,2025-03-13T15:42:09Z,2025-03-13T15:42:31Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205628807,@seed-design/stackflow@0.0.7,@seed-design/stackflow@0.0.7,"### Patch Changes

-   Updated dependencies [8aca3de]
    -   @seed-design/css@0.0.7
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.7,false,false,2025-03-13T15:54:56Z,2025-03-13T15:55:09Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205624874,@seed-design/stackflow@0.0.6,@seed-design/stackflow@0.0.6,"### Patch Changes

-   Updated dependencies [bf198e8]
-   Updated dependencies [3d66c5b]
-   Updated dependencies [a8d5242]
-   Updated dependencies [ccf3989]
    -   @seed-design/css@0.0.6
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.6,false,false,2025-03-13T15:42:09Z,2025-03-13T15:42:22Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205628773,@seed-design/rsbuild-plugin@0.0.7,@seed-design/rsbuild-plugin@0.0.7,"### Patch Changes

-   Updated dependencies [8aca3de]
    -   @seed-design/css@0.0.7
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.7,false,false,2025-03-13T15:54:56Z,2025-03-13T15:55:03Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205624861,@seed-design/rsbuild-plugin@0.0.6,@seed-design/rsbuild-plugin@0.0.6,"### Patch Changes

-   Updated dependencies [bf198e8]
-   Updated dependencies [3d66c5b]
-   Updated dependencies [a8d5242]
-   Updated dependencies [ccf3989]
    -   @seed-design/css@0.0.6
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.6,false,false,2025-03-13T15:42:09Z,2025-03-13T15:42:19Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205628748,@seed-design/react@0.0.7,@seed-design/react@0.0.7,"### Patch Changes

-   Updated dependencies [8aca3de]
    -   @seed-design/css@0.0.7
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.7,false,false,2025-03-13T15:54:56Z,2025-03-13T15:55:00Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205624842,@seed-design/react@0.0.6,@seed-design/react@0.0.6,"### Patch Changes

-   3d66c5b: visuallyHidden을 recipe에서 제거합니다.
-   Updated dependencies [bf198e8]
-   Updated dependencies [3d66c5b]
-   Updated dependencies [a8d5242]
-   Updated dependencies [ccf3989]
    -   @seed-design/css@0.0.6
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.6,false,false,2025-03-13T15:42:09Z,2025-03-13T15:42:16Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205624831,@seed-design/migration-index@0.0.3,@seed-design/migration-index@0.0.3,"### Patch Changes

-   4f465ba: remove static next token
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/migration-index%400.0.3,false,false,2025-03-13T15:42:09Z,2025-03-13T15:42:13Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205628736,@seed-design/css@0.0.7,@seed-design/css@0.0.7,"### Patch Changes

-   8aca3de: remove text maxLines none display unset
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.7,false,false,2025-03-13T15:54:56Z,2025-03-13T15:54:57Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205624900,@seed-design/css@0.0.6,@seed-design/css@0.0.6,"### Patch Changes

-   bf198e8: Skeleton의 width, height가 동작하지 않는 버그를 수정합니다.
-   3d66c5b: visuallyHidden을 recipe에서 제거합니다.
-   a8d5242: callout, inline banner 디자인 스펙 수정
-   ccf3989: fix: add --seed-safe-area-top in app-bar
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.6,false,false,2025-03-13T15:42:09Z,2025-03-13T15:42:28Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205650333,@seed-design/codemod@0.0.16,@seed-design/codemod@0.0.16,"### Patch Changes

-   95b140f: fix: support dynamic import in ESM
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.16,false,false,2025-03-13T17:07:14Z,2025-03-13T17:07:15Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,205624816,@seed-design/codemod@0.0.15,@seed-design/codemod@0.0.15,"### Patch Changes

-   4f465ba: - add replace-text-component transform
    -   add reporter warning message
    -   add more complex test case in replace-tailwind-typography
    -   replace-vars-color -> replace-color-design-token
    -   add replace-typography-design-token
    -   add replace-css-typography-variable
-   Updated dependencies [4f465ba]
    -   @seed-design/migration-index@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.15,false,false,2025-03-13T15:42:09Z,2025-03-13T15:42:10Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,204649018,@seed-design/webpack-plugin@0.0.5,@seed-design/webpack-plugin@0.0.5,"### Patch Changes

-   Updated dependencies [e3234e7]
-   Updated dependencies [5502bed]
    -   @seed-design/css@0.0.5
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.5,false,false,2025-03-10T05:24:01Z,2025-03-10T05:24:20Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,204649014,@seed-design/vite-plugin@0.0.5,@seed-design/vite-plugin@0.0.5,"### Patch Changes

-   Updated dependencies [e3234e7]
-   Updated dependencies [5502bed]
    -   @seed-design/css@0.0.5
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.5,false,false,2025-03-10T05:24:01Z,2025-03-10T05:24:17Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,204648999,@seed-design/stackflow@0.0.5,@seed-design/stackflow@0.0.5,"### Patch Changes

-   Updated dependencies [e3234e7]
-   Updated dependencies [5502bed]
    -   @seed-design/css@0.0.5
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.5,false,false,2025-03-10T05:24:01Z,2025-03-10T05:24:11Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,204648990,@seed-design/rsbuild-plugin@0.0.5,@seed-design/rsbuild-plugin@0.0.5,"### Patch Changes

-   Updated dependencies [e3234e7]
-   Updated dependencies [5502bed]
    -   @seed-design/css@0.0.5
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.5,false,false,2025-03-10T05:24:01Z,2025-03-10T05:24:08Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,204649007,@seed-design/react@0.0.5,@seed-design/react@0.0.5,"### Patch Changes

-   e3234e7: single-slot recipe를 위한 간소화된 인터페이스를 추가합니다.
-   Updated dependencies [e3234e7]
-   Updated dependencies [5502bed]
    -   @seed-design/css@0.0.5
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.5,false,false,2025-03-10T05:24:01Z,2025-03-10T05:24:14Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,204648985,@seed-design/css@0.0.5,@seed-design/css@0.0.5,"### Patch Changes

-   e3234e7: single-slot recipe를 위한 간소화된 인터페이스를 추가합니다.
-   5502bed: add textStyles (t6, t7 regular, medium)
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.5,false,false,2025-03-10T05:24:01Z,2025-03-10T05:24:02Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,204648989,@seed-design/codemod@0.0.14,@seed-design/codemod@0.0.14,"### Patch Changes

-   37c12e9: feat: replace-css-color-variable
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.14,false,false,2025-03-10T05:24:01Z,2025-03-10T05:24:05Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,203739146,@seed-design/webpack-plugin@0.0.4,@seed-design/webpack-plugin@0.0.4,"### Patch Changes

-   Updated dependencies [6df5d19]
-   Updated dependencies [5cb50e7]
    -   @seed-design/css@0.0.4
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.4,false,false,2025-03-05T01:12:09Z,2025-03-05T01:12:27Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,203739140,@seed-design/vite-plugin@0.0.4,@seed-design/vite-plugin@0.0.4,"### Patch Changes

-   Updated dependencies [6df5d19]
-   Updated dependencies [5cb50e7]
    -   @seed-design/css@0.0.4
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.4,false,false,2025-03-05T01:12:09Z,2025-03-05T01:12:24Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,203739134,@seed-design/stackflow@0.0.4,@seed-design/stackflow@0.0.4,"### Patch Changes

-   Updated dependencies [6df5d19]
-   Updated dependencies [5cb50e7]
    -   @seed-design/css@0.0.4
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.4,false,false,2025-03-05T01:12:09Z,2025-03-05T01:12:21Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,203739132,@seed-design/rsbuild-plugin@0.0.4,@seed-design/rsbuild-plugin@0.0.4,"### Patch Changes

-   Updated dependencies [6df5d19]
-   Updated dependencies [5cb50e7]
    -   @seed-design/css@0.0.4
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.4,false,false,2025-03-05T01:12:09Z,2025-03-05T01:12:18Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,203739129,@seed-design/react@0.0.4,@seed-design/react@0.0.4,"### Patch Changes

-   6df5d19: Badge 디자인 업데이트
    -   neutral tone 색상 변경
    -   pill shape 삭제
-   Updated dependencies [6df5d19]
-   Updated dependencies [5cb50e7]
    -   @seed-design/css@0.0.4
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.4,false,false,2025-03-05T01:12:09Z,2025-03-05T01:12:12Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,203739130,@seed-design/css@0.0.4,@seed-design/css@0.0.4,"### Patch Changes

-   6df5d19: Badge 디자인 업데이트
    -   neutral tone 색상 변경
    -   pill shape 삭제
-   5cb50e7: recipe 스타일시트의 exports map을 수정합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.4,false,false,2025-03-05T01:12:09Z,2025-03-05T01:12:15Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,203482078,@seed-design/webpack-plugin@0.0.3,@seed-design/webpack-plugin@0.0.3,"### Patch Changes

-   bad86f9: loosen up peer dependencies
-   b180822: Inject data-seed in theming script instead of plugin
-   b20de60: Move the injection location of the theming script from pre-body to pre-head.
-   Updated dependencies [a33af94]
-   Updated dependencies [b180822]
    -   @seed-design/css@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.3,false,false,2025-03-04T03:38:26Z,2025-03-04T03:38:49Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,203482056,@seed-design/vite-plugin@0.0.3,@seed-design/vite-plugin@0.0.3,"### Patch Changes

-   89c48af: change plugin named export to seedDesignPlugin
-   b180822: Inject data-seed in theming script instead of plugin
-   b20de60: Move the injection location of the theming script from pre-body to pre-head.
-   Updated dependencies [a33af94]
-   Updated dependencies [b180822]
    -   @seed-design/css@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.3,false,false,2025-03-04T03:38:26Z,2025-03-04T03:38:46Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,203482000,@seed-design/stackflow@0.0.3,@seed-design/stackflow@0.0.3,"### Patch Changes

-   Updated dependencies [a33af94]
-   Updated dependencies [b180822]
    -   @seed-design/css@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.3,false,false,2025-03-04T03:38:26Z,2025-03-04T03:38:37Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,203482015,@seed-design/rsbuild-plugin@0.0.3,@seed-design/rsbuild-plugin@0.0.3,"### Patch Changes

-   23156f2: Implement rsbuild plugin
-   Updated dependencies [a33af94]
-   Updated dependencies [b180822]
    -   @seed-design/css@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.3,false,false,2025-03-04T03:38:26Z,2025-03-04T03:38:40Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,203482029,@seed-design/react@0.0.3,@seed-design/react@0.0.3,"### Patch Changes

-   Updated dependencies [a33af94]
-   Updated dependencies [b180822]
    -   @seed-design/css@0.0.3
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.3,false,false,2025-03-04T03:38:26Z,2025-03-04T03:38:43Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
